item	type	count
ENT/Kanadische Eishockeynationalmannschaft	entity	1725
ENT/Ancien Régime	entity	1725
ENT/1824	entity	1725
ENT/Kategorie:Mitglied der Leopoldina (19. Jahrhundert)	entity	1724
ENT/Maschinengewehr	entity	1724
ENT/Bischofsweihe	entity	1724
ENT/Universität Oxford	entity	1724
ENT/Kategorie:Gestorben 1956	entity	1723
ENT/Liga 1 (Rumänien)	entity	1723
ENT/Metro-Goldwyn-Mayer	entity	1722
ENT/Propaganda	entity	1722
ENT/Fachzeitschrift	entity	1721
ENT/1809	entity	1721
ENT/Anthologie	entity	1720
ENT/Erker	entity	1720
ENT/Brigade	entity	1719
ENT/Deutsche Fußballmeisterschaft	entity	1719
ENT/Grand Slam (Tennis)	entity	1718
ENT/Juventus Turin	entity	1718
ENT/Posaune	entity	1717
ENT/Etappenrennen	entity	1717
ENT/Qing-Dynastie	entity	1717
ENT/Jemen	entity	1716
ENT/Napoleon	entity	1716
ENT/Ultraviolettstrahlung	entity	1716
ENT/Kategorie:Gitarrist	entity	1715
ENT/Rouen	entity	1715
ENT/Wetzlar	entity	1715
ENT/Zerfall der Sowjetunion	entity	1715
ENT/1820	entity	1714
ENT/Deutsches Rotes Kreuz	entity	1712
ENT/Lungenentzündung	entity	1712
ENT/Österreichische Fußballnationalmannschaft	entity	1712
ENT/Kategorie:Mitglied der Russischen Akademie der Wissenschaften	entity	1711
ENT/1812	entity	1711
ENT/Feuerstein	entity	1710
ENT/Deutscher Bauernkrieg	entity	1709
ENT/Livland	entity	1709
ENT/Radierung	entity	1709
ENT/Kategorie:Dampfmaschinenschiff	entity	1708
ENT/Kategorie:ÖVP-Mitglied	entity	1708
ENT/Avantgarde	entity	1708
ENT/Odenwald	entity	1708
ENT/Kategorie:Literaturwissenschaftler	entity	1707
ENT/Radiärsymmetrie	entity	1707
ENT/Ferdinand I. (HRR)	entity	1707
ENT/Kategorie:Geboren 1870	entity	1706
ENT/Universität des Saarlandes	entity	1704
ENT/Heavy Metal	entity	1703
ENT/Deutsche Volkspartei	entity	1702
ENT/Leiden (Stadt)	entity	1702
ENT/Nikolaus von Myra	entity	1702
ENT/Liste der Staatsoberhäupter Georgiens	entity	1701
ENT/Résistance	entity	1701
ENT/Meteorologie	entity	1700
ENT/Route départementale	entity	1700
ENT/Ottawa	entity	1700
ENT/Inflation	entity	1700
ENT/1822	entity	1700
ENT/Die tageszeitung	entity	1699
ENT/Pathologie	entity	1699
ENT/Finanzkrise ab 2007	entity	1699
ENT/Völkerbundsmandat für Palästina	entity	1699
ENT/Zink	entity	1699
ENT/1817	entity	1699
ENT/Museum of Modern Art	entity	1697
ENT/Fischerei	entity	1697
ENT/Kohlenstoff	entity	1696
ENT/Andreas Herbst (Historiker)	entity	1696
ENT/Landwirtschaftliche Produktionsgenossenschaft	entity	1696
ENT/Kategorie:Erbaut in den 1860er Jahren	entity	1695
ENT/Staatsbibliothek zu Berlin	entity	1695
ENT/Arzneimittel	entity	1695
ENT/Kategorie:Geboren 1872	entity	1693
ENT/Kategorie:Mitglied des Preußischen Abgeordnetenhauses	entity	1693
ENT/Apostolische Konstitution	entity	1693
ENT/Porträtmalerei	entity	1693
ENT/Felix Mendelssohn Bartholdy	entity	1692
ENT/Propeller	entity	1691
ENT/1823	entity	1690
ENT/Komödie	entity	1689
ENT/Sultan	entity	1689
ENT/Montpellier	entity	1689
ENT/Regierungsbezirk Gumbinnen	entity	1689
ENT/Erster Koalitionskrieg	entity	1689
ENT/Eurovision Song Contest	entity	1689
ENT/1827	entity	1689
ENT/Kategorie:Motorschiff	entity	1688
ENT/Karst	entity	1688
ENT/Mairie	entity	1688
ENT/Hinterpommern	entity	1688
ENT/Getreide	entity	1688
ENT/Adriatisches Meer	entity	1687
ENT/Vorburg	entity	1685
ENT/Dreifaltigkeit	entity	1684
ENT/Freiburg im Üechtland	entity	1684
ENT/Flosse#Rückenflosse	entity	1684
ENT/Hufe	entity	1683
ENT/Kategorie:Britische Band	entity	1682
ENT/Kriminalroman	entity	1682
ENT/Römische Republik	entity	1682
ENT/Km²	entity	1681
ENT/Autobahn	entity	1681
ENT/Fürstentum Ansbach	entity	1681
ENT/ECHL	entity	1681
ENT/Datenbank	entity	1680
ENT/Surrey	entity	1679
ENT/Sapporo	entity	1678
ENT/Brücke	entity	1678
ENT/1811	entity	1678
ENT/Serie B	entity	1677
ENT/Bundeskanzler (Deutschland)	entity	1677
ENT/Gemeinnützigkeit	entity	1677
ENT/Neobiota	entity	1676
ENT/Zunft	entity	1676
ENT/Metapher	entity	1675
ENT/Internet Archive	entity	1675
ENT/Zoologie	entity	1673
ENT/Berlin-Mitte	entity	1672
ENT/Hochverrat	entity	1672
ENT/Allod	entity	1671
ENT/General Motors	entity	1671
ENT/Fische	entity	1671
ENT/Olympische Sommerspiele 1964	entity	1671
ENT/Kategorie:Zeichentrickserie	entity	1670
ENT/E-Gitarre	entity	1670
ENT/Nachrichtendienst	entity	1669
ENT/Miozän	entity	1668
ENT/Bundesministerium der Verteidigung	entity	1668
ENT/Elvis Presley	entity	1668
ENT/Kategorie:Abgeordneter des House of Commons (Vereinigtes Königreich)	entity	1667
ENT/Helm (Architektur)	entity	1667
ENT/Gesellschaft mit beschränkter Haftung (Deutschland)	entity	1667
ENT/FC Liverpool	entity	1667
ENT/Säkularisation in Bayern	entity	1666
ENT/Apartheid	entity	1666
ENT/Aquitanien	entity	1666
ENT/Botschaft (Diplomatie)	entity	1666
ENT/Färöer	entity	1666
ENT/Halbmarathon	entity	1665
ENT/Georg Wilhelm Friedrich Hegel	entity	1664
ENT/Kategorie:Klassischer Organist	entity	1663
ENT/Andorra	entity	1663
ENT/Georg (Heiliger)	entity	1662
ENT/Kategorie:Abenteuerfilm	entity	1661
ENT/Filmmusik	entity	1661
ENT/Kategorie:Literatur (18. Jahrhundert)	entity	1660
ENT/Alkoholkrankheit	entity	1660
ENT/Radsportteam	entity	1660
ENT/Kategorie:Gestorben 1947	entity	1659
ENT/Wikinger	entity	1659
ENT/Kyōto	entity	1658
ENT/Gotthold Ephraim Lessing	entity	1658
ENT/Zoll (Einheit)	entity	1658
ENT/Kategorie:Südkoreaner	entity	1656
ENT/Malaria	entity	1656
ENT/Britisch-Amerikanischer Krieg	entity	1656
ENT/Dampfschiff	entity	1656
ENT/Kategorie:Person (Widerstand gegen den Nationalsozialismus)	entity	1655
ENT/Hardcore Punk	entity	1655
ENT/Disposition (Orgel)	entity	1655
ENT/Flosse#Afterflosse	entity	1655
ENT/Studioalbum	entity	1654
ENT/Seligsprechung	entity	1654
ENT/Mecklenburg-Schwerin	entity	1654
ENT/Braunkohle	entity	1654
ENT/1814	entity	1654
ENT/Deutsche Reichsbahn (1945–1993)	entity	1653
ENT/Vogesen	entity	1653
ENT/Katar	entity	1652
ENT/Schutzgebiete in Natur- und Landschaftsschutz	entity	1652
ENT/Venetien	entity	1651
ENT/Kategorie:Person (Deutschland) nach Gemeinde	entity	1650
ENT/Schule	entity	1650
ENT/Ronald Reagan	entity	1650
ENT/Zelle (Biologie)	entity	1650
ENT/Krypta	entity	1648
ENT/Louvre	entity	1648
ENT/Kategorie:Gestorben 1938	entity	1647
ENT/Informationstechnik	entity	1647
ENT/Universität für Musik und darstellende Kunst Wien	entity	1647
ENT/Angriffsspieler (Eishockey)	entity	1646
ENT/Protagonist	entity	1646
ENT/Kategorie:Württemberger	entity	1645
ENT/Continental Team	entity	1645
ENT/Kategorie:Maler (Österreich)	entity	1644
ENT/Straßenradsport	entity	1644
ENT/Martin von Tours	entity	1644
ENT/Denver	entity	1643
ENT/Exklave	entity	1643
ENT/Kategorie:Altphilologe (20. Jahrhundert)	entity	1642
ENT/Stern	entity	1642
ENT/Amerikanische Besatzungszone	entity	1641
ENT/Western Hockey League	entity	1641
ENT/Kategorie:Gestorben 1955	entity	1640
ENT/Karlsruher Institut für Technologie	entity	1640
ENT/Beachvolleyball	entity	1639
ENT/Hauptort	entity	1639
ENT/Kategorie:Träger des Pour le Mérite (Militärorden)	entity	1638
ENT/Hannover 96	entity	1638
ENT/Titularbistum	entity	1638
ENT/Ångström (Einheit)	entity	1637
ENT/Gemeinderat (Österreich)	entity	1636
ENT/Niedersächsischer Landtag	entity	1636
ENT/Schweizerische Bundesbahnen	entity	1634
ENT/Abtei	entity	1634
ENT/Bayer 04 Leverkusen	entity	1634
ENT/Fürth	entity	1634
ENT/Tonne (Einheit)	entity	1634
ENT/Quelle	entity	1634
ENT/Schwäbische Alb	entity	1633
ENT/Mallorca	entity	1633
ENT/Impact Factor	entity	1632
ENT/Kino	entity	1631
ENT/Ammoniak	entity	1631
ENT/Kategorie:Einmotoriges Flugzeug	entity	1630
ENT/Internationaler Mathematikerkongress	entity	1630
ENT/1806	entity	1630
ENT/1810	entity	1630
ENT/ATP Challenger Tour	entity	1629
ENT/Brasilianische Fußballnationalmannschaft	entity	1629
ENT/1816	entity	1629
ENT/Steinzeit	entity	1628
ENT/Schweinfurt	entity	1628
ENT/Hundertjähriger Krieg	entity	1628
ENT/Rugby Union	entity	1627
ENT/Kategorie:Liebesfilm	entity	1626
ENT/Abgeordnetenhaus von Berlin	entity	1625
ENT/Handwerk	entity	1625
ENT/Frankfurter Nationalversammlung	entity	1625
ENT/Kategorie:Neuseeländer	entity	1624
ENT/Trondheim	entity	1624
ENT/Schwefel	entity	1622
ENT/Deutsches Theater Berlin	entity	1622
ENT/Unabhängige Sozialdemokratische Partei Deutschlands	entity	1622
ENT/Europarat	entity	1621
ENT/Nebenblatt	entity	1621
ENT/Oboe	entity	1621
ENT/Kategorie:Heimatforscher	entity	1619
ENT/Regionalbahn	entity	1618
ENT/Elementarzelle	entity	1618
ENT/10.000-Meter-Lauf	entity	1618
ENT/Kategorie:Olympiateilnehmer (Vereinigtes Königreich)	entity	1617
ENT/Alte Geschichte	entity	1617
ENT/Wolfenbüttel	entity	1617
ENT/Elo-Zahl	entity	1616
ENT/Kurfürstentum Hessen	entity	1615
ENT/Grammy	entity	1615
ENT/Serben	entity	1614
ENT/Maya	entity	1614
ENT/Mönchtum	entity	1614
ENT/Borneo	entity	1614
ENT/Joint Venture	entity	1614
ENT/Kategorie:Geboren 1868	entity	1613
ENT/Landschaftsplan	entity	1613
ENT/Otto I. (HRR)	entity	1613
ENT/Amphibien	entity	1612
ENT/Orchester	entity	1612
ENT/Sport	entity	1611
ENT/Hybride	entity	1611
ENT/Nantes	entity	1611
ENT/California Institute of Technology	entity	1610
ENT/Umweltschutz	entity	1610
ENT/Kreisfreie Stadt	entity	1609
ENT/South Dakota	entity	1609
ENT/Milwaukee	entity	1609
ENT/Plinius der Ältere	entity	1609
ENT/Apertura und Clausura	entity	1608
ENT/Kirgisistan	entity	1607
ENT/Highschool	entity	1606
ENT/The Rolling Stones	entity	1606
ENT/Mord	entity	1605
ENT/Hörfunk	entity	1605
ENT/Evolution	entity	1605
ENT/Kaserne	entity	1604
ENT/Liste der Päpste	entity	1604
ENT/Trichterbecherkultur	entity	1604
ENT/5000-Meter-Lauf	entity	1603
ENT/Elfmeterschießen	entity	1602
ENT/Orchideen	entity	1602
ENT/Kategorie:Reichstagsabgeordneter (Weimarer Republik)	entity	1601
ENT/Kriegsverbrechen	entity	1601
ENT/Saale	entity	1601
ENT/Heinrich von Kleist	entity	1601
ENT/Kommunikation	entity	1600
ENT/Bundesrat (Schweiz)	entity	1600
ENT/Kategorie:Berg im Transantarktischen Gebirge	entity	1598
ENT/Sorben	entity	1598
ENT/Hockey	entity	1598
ENT/Pedicellus	entity	1598
ENT/Post-Doktorand	entity	1597
ENT/Choreografie	entity	1597
ENT/Tochtergesellschaft	entity	1597
ENT/Bergisch Gladbach	entity	1596
ENT/Hellenismus	entity	1596
ENT/Habsburger	entity	1596
ENT/Davos	entity	1596
ENT/Folter	entity	1596
ENT/Kategorie:Gestorben 1953	entity	1595
ENT/Tschechische Sprache	entity	1595
ENT/Zensur (Informationskontrolle)	entity	1594
ENT/Yard	entity	1594
ENT/Kategorie:Komponist (Vereinigte Staaten)	entity	1593
ENT/Android (Betriebssystem)	entity	1593
ENT/Jesus von Nazaret	entity	1593
ENT/Dichte	entity	1592
ENT/Pfründe	entity	1592
ENT/Tumor	entity	1592
ENT/New York Rangers	entity	1592
ENT/Belfast	entity	1591
ENT/Kirchenausstattung	entity	1590
ENT/Pazifikkrieg	entity	1590
ENT/Amnesty International	entity	1589
ENT/Stadtmauer	entity	1588
ENT/Christlichdemokratische Volkspartei	entity	1588
ENT/Wettiner	entity	1588
ENT/Olympische Sommerspiele 1920	entity	1588
ENT/Merowinger	entity	1587
ENT/Franz II. (HRR)	entity	1587
ENT/Naumburg (Saale)	entity	1587
ENT/Order of the Bath	entity	1587
ENT/Markgraf	entity	1586
ENT/Canadiens de Montréal	entity	1586
ENT/Pay-TV	entity	1584
ENT/Typhus	entity	1584
ENT/Markgrafschaft Baden	entity	1582
ENT/Bob Dylan	entity	1582
ENT/1800	entity	1582
ENT/Kategorie:Sopran	entity	1581
ENT/Arzneistoff	entity	1581
ENT/Windkraftanlage	entity	1581
ENT/Kategorie:Geboren 1869	entity	1580
ENT/Mohammed	entity	1580
ENT/Time	entity	1580
ENT/Hochschule	entity	1579
ENT/1802	entity	1579
ENT/Kategorie:Gestorben 1937	entity	1578
ENT/Population (Biologie)	entity	1578
ENT/Ernst-Moritz-Arndt-Universität Greifswald	entity	1578
ENT/Oxidation	entity	1578
ENT/1808	entity	1578
ENT/Kategorie:Gestorben 1951	entity	1577
ENT/Mythologie	entity	1577
ENT/Josef von Nazaret	entity	1577
ENT/Weltgesundheitsorganisation	entity	1577
ENT/Normannen	entity	1577
ENT/Kategorie:Verleger (20. Jahrhundert)	entity	1576
ENT/Kreditinstitut	entity	1574
ENT/Friedrich III. (HRR)	entity	1574
ENT/Zweite Polnische Republik	entity	1574
ENT/Persische Sprache	entity	1573
ENT/Seifenoper	entity	1572
ENT/Reis	entity	1572
ENT/Komiker	entity	1571
ENT/Bibliothekar	entity	1571
ENT/Theodor Fontane	entity	1571
ENT/Städtepartnerschaft	entity	1570
ENT/Bregenz	entity	1570
ENT/Feuerwehrhaus	entity	1570
ENT/Kategorie:Geboren 1871	entity	1569
ENT/Araber	entity	1569
ENT/Moderne	entity	1569
ENT/Gutsbezirk	entity	1569
ENT/Mauren	entity	1567
ENT/Einjährig-Freiwilliger	entity	1567
ENT/Blog	entity	1566
ENT/Detmold	entity	1566
ENT/Wissenschaftliche Fachzeitschrift	entity	1566
ENT/Menhir	entity	1565
ENT/Municipio	entity	1565
ENT/Mystik	entity	1565
ENT/Kommunalpolitik	entity	1564
ENT/Sauerland	entity	1564
ENT/Kategorie:Gestorben 1954	entity	1563
ENT/Esslingen am Neckar	entity	1563
ENT/Kategorie:Gestorben 1952	entity	1562
ENT/Landesamt für Denkmalpflege und Archäologie Sachsen-Anhalt	entity	1562
ENT/Taler	entity	1562
ENT/Europapokal der Pokalsieger (Fußball)	entity	1562
ENT/Bundesautobahn 4	entity	1561
ENT/Funk (Musik)	entity	1561
ENT/Polizeiruf 110	entity	1560
ENT/1807	entity	1560
ENT/Kay Weniger	entity	1559
ENT/Rundfunk Berlin-Brandenburg	entity	1559
ENT/Osaka	entity	1559
ENT/Schleswig	entity	1558
ENT/Helmdecke	entity	1558
ENT/Ruanda	entity	1558
ENT/Kategorie:Teilnehmer der Olympischen Sommerspiele 1976	entity	1557
ENT/Kategorie:Informatiker	entity	1557
ENT/Kaiserlich Russische Armee	entity	1557
ENT/Völkerwanderung	entity	1557
ENT/Bauhaus	entity	1556
ENT/Denkmalliste	entity	1556
ENT/Verfassung	entity	1556
ENT/Kategorie:Ort der Woiwodschaft Ermland-Masuren	entity	1555
ENT/Mesopotamien	entity	1555
ENT/Olmütz	entity	1555
ENT/Pius XI.	entity	1554
ENT/Planet	entity	1554
ENT/Taufe	entity	1554
ENT/Intendant	entity	1554
ENT/Kategorie:Gestorben 1939	entity	1553
ENT/Kategorie:Hochschullehrer (Eberhard Karls Universität Tübingen)	entity	1553
ENT/Glas	entity	1553
ENT/Chur	entity	1553
ENT/Frequenz	entity	1553
ENT/Elektron	entity	1553
ENT/Häresie	entity	1552
ENT/FC Arsenal	entity	1552
ENT/Toronto Maple Leafs	entity	1552
ENT/Primera División (Uruguay)	entity	1551
ENT/1803	entity	1551
ENT/Maas	entity	1550
ENT/Niederländische Fußballnationalmannschaft	entity	1550
ENT/Sparta	entity	1549
ENT/Einwanderung	entity	1549
ENT/Infrastruktur	entity	1549
ENT/Alemannia Judaica	entity	1548
ENT/Altenburg	entity	1548
ENT/Apple	entity	1548
ENT/Malmö	entity	1548
ENT/Gibraltar	entity	1548
ENT/Universal Music Group	entity	1546
ENT/Landkreis Ansbach	entity	1545
ENT/Geologe	entity	1545
ENT/United States Census Bureau	entity	1545
ENT/Ottomotor	entity	1544
ENT/Kategorie:Träger des Croix de guerre 1914–1918 (Ort in Frankreich)	entity	1543
ENT/Römisch-deutscher König	entity	1543
ENT/Cornwall	entity	1543
ENT/Weltmeisterschaft	entity	1543
ENT/Ludwig IV. (HRR)	entity	1542
ENT/Algier	entity	1540
ENT/Punk	entity	1540
ENT/Formeleinheit	entity	1540
ENT/Kategorie:Rennfahrer der 24 Stunden von Le Mans	entity	1539
ENT/Anton Pawlowitsch Tschechow	entity	1539
ENT/Motorsport	entity	1539
ENT/Kategorie:Gestorben 1948	entity	1537
ENT/Eucharistie	entity	1537
ENT/Kategorie:Geboren 1867	entity	1536
ENT/Kategorie:Erbaut im 13. Jahrhundert	entity	1536
ENT/Kurfürstentum Bayern	entity	1536
ENT/Calcium	entity	1536
ENT/Kategorie:Teilnehmer der Olympischen Winterspiele 2002	entity	1535
ENT/Hauptstadt	entity	1535
ENT/Gottesdienst	entity	1535
ENT/Johns Hopkins University	entity	1534
ENT/Roma	entity	1534
ENT/Radsport	entity	1534
ENT/Genom	entity	1533
ENT/Kategorie:Geboren 1866	entity	1532
ENT/Kategorie:Ort in der Lombardei	entity	1532
ENT/Monotypisch	entity	1532
ENT/Akronym	entity	1531
ENT/Kategorie:Rückraumspieler	entity	1530
ENT/NFL Draft	entity	1530
ENT/Oder	entity	1530
ENT/Schweizerische Volkspartei	entity	1529
ENT/Haus Reuß	entity	1529
ENT/Kategorie:Hochschullehrer (Georg-August-Universität Göttingen)	entity	1528
ENT/Gerhart Hauptmann	entity	1527
ENT/1805	entity	1527
ENT/Kreuzrippengewölbe	entity	1526
ENT/Actionfilm	entity	1526
ENT/Portland (Oregon)	entity	1526
ENT/Tribus (Biologie)	entity	1525
ENT/Olympische Winterspiele 2002	entity	1525
ENT/Ostblock	entity	1525
ENT/Kategorie:Weltmeister (Boxen)	entity	1524
ENT/Henrik Ibsen	entity	1524
ENT/Reggae	entity	1524
ENT/Fähre	entity	1524
ENT/Karl VI. (HRR)	entity	1523
ENT/Hamlet	entity	1523
ENT/César	entity	1523
ENT/Kategorie:Zentrum-Mitglied	entity	1522
ENT/Karlsruher SC	entity	1522
ENT/Hallstattzeit	entity	1522
ENT/Hussiten	entity	1522
ENT/Ordination	entity	1522
ENT/KZ Auschwitz-Birkenau	entity	1521
ENT/Globale Erwärmung	entity	1521
ENT/Prosa	entity	1521
ENT/Kategorie:Aufgelöst 1945	entity	1520
ENT/Fußball-Bundesliga (Österreich)	entity	1520
ENT/The Washington Post	entity	1520
ENT/Opernsänger	entity	1520
ENT/Izmir	entity	1520
ENT/Zweiter Golfkrieg	entity	1520
ENT/Kategorie:Einzelsiedlung	entity	1519
ENT/Elektromotor	entity	1518
ENT/Kategorie:Germanist	entity	1517
ENT/Genossenschaft	entity	1516
ENT/Rhein-Sieg-Kreis	entity	1516
ENT/TV Spielfilm	entity	1516
ENT/West Virginia	entity	1516
ENT/Komtur (Ordenskunde)	entity	1515
ENT/Steinbruch	entity	1515
ENT/Liberia	entity	1515
ENT/Kategorie:Fußballstadion in Europa	entity	1514
ENT/Kanton Thurgau	entity	1514
ENT/Bydgoszcz	entity	1514
ENT/Triathlon	entity	1514
ENT/18. Jahrhundert	entity	1514
ENT/Vierung	entity	1513
ENT/Sudetenland	entity	1512
ENT/Ansbach	entity	1511
ENT/Doktor der Rechte	entity	1511
ENT/Pharmazie	entity	1511
ENT/Sage	entity	1509
ENT/Symbol	entity	1509
ENT/Makedonien	entity	1509
ENT/Hertz (Einheit)	entity	1509
ENT/Goslar	entity	1509
ENT/Regional-Express	entity	1509
ENT/Theaterwissenschaft	entity	1509
ENT/Evangelist (Neues Testament)	entity	1509
ENT/Olympische Winterspiele	entity	1509
ENT/1804	entity	1509
ENT/Schacht (Bergbau)	entity	1508
ENT/Andalusien	entity	1508
ENT/Mercedes-Benz	entity	1508
ENT/Olympische Sommerspiele 1960	entity	1508
ENT/Salesianer Don Boscos	entity	1507
ENT/Priester	entity	1507
ENT/Konsul	entity	1506
ENT/Schnecken	entity	1506
ENT/Bretonische Sprache	entity	1506
ENT/John F. Kennedy	entity	1506
ENT/4-mal-400-Meter-Staffel	entity	1506
ENT/Sierra Leone	entity	1505
ENT/Ruhr	entity	1505
ENT/Olympische Sommerspiele 1952	entity	1505
ENT/Krebstiere	entity	1504
ENT/Kurzgeschichte	entity	1504
ENT/Bolschewiki	entity	1504
ENT/2018	entity	1504
ENT/Kategorie:Geboren 1863	entity	1503
ENT/Kategorie:Rapper	entity	1503
ENT/Hochstift Würzburg	entity	1503
ENT/Güterverkehr	entity	1503
ENT/Rhetorik	entity	1503
ENT/Welfen	entity	1503
ENT/Vorstand	entity	1503
ENT/Gesandter	entity	1502
ENT/Deportation	entity	1501
ENT/Anarchismus	entity	1500
ENT/Morgen (Einheit)	entity	1500
ENT/Département Moselle	entity	1500
ENT/Lied	entity	1500
ENT/Taiwan (Insel)	entity	1500
ENT/Terrorismus	entity	1500
ENT/Kategorie:Person (Habsburgermonarchie vor 1804)	entity	1499
ENT/Kategorie:Gestorben 1934	entity	1499
ENT/Regie	entity	1499
ENT/Kategorie:Ort in Estland	entity	1498
ENT/Progressive Rock	entity	1498
ENT/Römischer Senat	entity	1498
ENT/Kategorie:Gestorben 1950	entity	1497
ENT/Kategorie:Ort auf den Philippinen	entity	1497
ENT/Kategorie:Zoologe	entity	1497
ENT/Flugabwehrkanone	entity	1497
ENT/Merseburg	entity	1496
ENT/Detroit Red Wings	entity	1496
ENT/Elektrischer Generator	entity	1496
ENT/Stadtteil	entity	1495
ENT/Attentat vom 20. Juli 1944	entity	1495
ENT/Denkmaltopographie Bundesrepublik Deutschland	entity	1495
ENT/Guerilla	entity	1495
ENT/Parti socialiste (Frankreich)	entity	1495
ENT/Reykjavík	entity	1495
ENT/Fußball-Weltmeisterschaft 2014	entity	1495
ENT/Elektronische Musik	entity	1495
ENT/Zucker	entity	1495
ENT/Sakralbau	entity	1493
ENT/Jura (Geologie)	entity	1493
ENT/Kategorie:Bibliothekar	entity	1492
ENT/Auckland	entity	1492
ENT/Leo XIII.	entity	1492
ENT/Regesta Imperii	entity	1492
ENT/Kategorie:Kirchengebäude der Moderne	entity	1491
ENT/Bogotá	entity	1491
ENT/Trentino	entity	1491
ENT/Kurfürstentum Braunschweig-Lüneburg	entity	1490
ENT/Golf von Mexiko	entity	1490
ENT/Pfälzischer Erbfolgekrieg	entity	1490
ENT/Psychologe	entity	1490
ENT/Urgeschichte	entity	1490
ENT/Adelaide	entity	1489
ENT/Ortsbeirat	entity	1489
ENT/Parlament	entity	1488
ENT/Parodie	entity	1488
ENT/Königreich Jugoslawien	entity	1487
ENT/Manitoba	entity	1487
ENT/Monarchie	entity	1487
ENT/Hauptschule	entity	1487
ENT/Universitäts- und Landesbibliothek Düsseldorf	entity	1487
ENT/Deutscher Kunstverlag	entity	1486
ENT/Regenwald	entity	1486
ENT/Waldeck	entity	1486
ENT/Weizen	entity	1486
ENT/Volkshochschule	entity	1486
ENT/Kartoffel	entity	1485
ENT/Paul von Hindenburg	entity	1485
ENT/Fédération Internationale de Ski	entity	1485
ENT/Oratorium	entity	1485
ENT/Kommandeur	entity	1484
ENT/Kehillah	entity	1484
ENT/Rock Hard	entity	1484
ENT/Sigismund (HRR)	entity	1482
ENT/Zuchthaus	entity	1482
ENT/American Physical Society	entity	1481
ENT/Nationalversammlung (Frankreich)	entity	1481
ENT/Ästhetik	entity	1481
ENT/Kategorie:Geboren im 18. Jahrhundert	entity	1480
ENT/Strafrecht	entity	1480
ENT/Pietismus	entity	1480
ENT/Kategorie:Kroate	entity	1479
ENT/Sahara	entity	1479
ENT/Amtsbezirk	entity	1479
ENT/Ehe	entity	1479
ENT/Unterart	entity	1479
ENT/Kategorie:Fußballspieler (DDR)	entity	1478
ENT/Dubai	entity	1478
ENT/Kategorie:Basketballspieler (Vereinigte Staaten)	entity	1477
ENT/Stoffwechsel	entity	1477
ENT/Bahamas	entity	1477
ENT/Deutsches Archäologisches Institut	entity	1477
ENT/Java (Programmiersprache)	entity	1477
ENT/Zionismus	entity	1477
ENT/Kategorie:Synagogenbau in Europa	entity	1476
ENT/Kategorie:Olympiateilnehmer (Kanada)	entity	1476
ENT/Kommandierender General	entity	1476
ENT/Sand	entity	1476
ENT/Provence	entity	1476
ENT/Torpedo	entity	1476
ENT/Ural	entity	1476
ENT/Kategorie:Gestorben 1936	entity	1475
ENT/Musikcharts	entity	1475
ENT/Mythos	entity	1475
ENT/Guinness-Buch der Rekorde	entity	1475
ENT/Apostolisches Vikariat	entity	1474
ENT/Besançon	entity	1474
ENT/Hanse	entity	1474
ENT/Zar	entity	1473
ENT/Ölmalerei	entity	1473
ENT/1500-Meter-Lauf	entity	1473
ENT/Massenmedien	entity	1472
ENT/Baumeister	entity	1472
ENT/Helmut Kohl	entity	1472
ENT/Stele	entity	1471
ENT/Ludwig Eisenberg	entity	1471
ENT/Friedrich Wilhelm I. (Preußen)	entity	1471
ENT/Teilungen Polens	entity	1471
ENT/Kapitalismus	entity	1470
ENT/Kurator	entity	1469
ENT/Mosaik	entity	1469
ENT/Polygon	entity	1469
ENT/Kategorie:Gestorben 1933	entity	1468
ENT/Hausrind	entity	1468
ENT/Schwedische Fußballnationalmannschaft	entity	1467
ENT/Lizenz	entity	1467
ENT/Gehirn	entity	1467
ENT/Québec (Stadt)	entity	1467
ENT/Kategorie:Geboren 1861	entity	1466
ENT/Kategorie:Hochschullehrer (Ruprecht-Karls-Universität Heidelberg)	entity	1466
ENT/Memmingen	entity	1466
ENT/Guangzhou	entity	1466
ENT/Zeus	entity	1466
ENT/Strafgesetzbuch (Deutschland)	entity	1465
ENT/British Museum	entity	1465
ENT/Gesellschaft (Soziologie)	entity	1465
ENT/Oberschwaben	entity	1465
ENT/Harde	entity	1464
ENT/Bristol	entity	1463
ENT/Schwefelsäure	entity	1462
ENT/Double (Sport)	entity	1462
ENT/Teatro alla Scala	entity	1461
ENT/Eishockey-Oberliga	entity	1461
ENT/Zwerchhaus	entity	1461
ENT/Kategorie:Saalkirche	entity	1460
ENT/Kategorie:Geboren 1997	entity	1460
ENT/Akademie der Wissenschaften der DDR	entity	1460
ENT/Landesliste	entity	1460
ENT/Portikus	entity	1460
ENT/Titelkirche	entity	1460
ENT/UEFA	entity	1460
ENT/Konföderierte Staaten von Amerika	entity	1459
ENT/Deutscher Filmpreis	entity	1459
ENT/Judo	entity	1459
ENT/Franz Kafka	entity	1459
ENT/Sicherheitsrat der Vereinten Nationen	entity	1458
ENT/Frank Sinatra	entity	1458
ENT/Universität Greifswald	entity	1458
ENT/University of Southern California	entity	1458
ENT/Mannschaftskapitän	entity	1457
ENT/Deutsches Schauspielhaus	entity	1456
ENT/Westerwald	entity	1456
ENT/Irische Sprache	entity	1456
ENT/Generalkonsulat	entity	1455
ENT/Order of St. Michael and St. George	entity	1455
ENT/Dramatiker	entity	1454
